"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-TNH,614.0,2125.4,1900.0,1810.0,2070.0,2544.0,2645.0,2713.0,2744.0,2734.0,3230.0,3361.0,3455.0,2991.0,2991.0,3060.0,3131.0,3207.0,3238.0,3422.0,3482.0,3453.0,3390.0,2434.0,2264.0,2111.0,2012.0,2008.0
geoId-VLG,9632.0,9895.0,10117.7,10040.0,9795.0,10138.0,10555.0,9290.0,8901.0,8389.0,8161.0,8048.0,7937.0,7853.0,7768.0,7676.0,7659.0,7482.0,7081.0,6703.0,6488.0,6465.0,6570.0,6812.0,6498.0,6527.0,5732.0,5842.0
geoId-VPC,2995.0,6807.0,3970.3,3111.0,1933.0,1947.0,1785.0,1564.0,1572.0,1425.0,1364.0,1327.0,1458.0,1449.0,1705.0,2004.0,2009.0,2024.0,1907.0,1992.0,1977.0,2125.0,2065.0,2023.0,1974.0,1950.0,1890.0,1892.0
geoId-YBI,264.0,163.5,170.3,181.0,266.0,347.0,451.0,499.0,648.0,718.0,780.0,834.0,788.0,833.0,893.0,955.0,1021.0,940.0,880.0,854.0,791.0,803.0,905.0,1015.0,1027.0,998.0,954.0,980.0
geoId-DBN,,,,,,,,,67.0,70.0,55.0,59.0,69.0,70.0,70.0,81.0,153.0,172.0,196.0,224.0,257.0,250.0,250.0,252.0,257.0,265.0,273.0,280.0
geoId-DNG,18641.0,19012.0,20517.2,23484.0,25935.0,27331.0,30856.0,33248.0,34852.0,36801.0,40019.0,37672.0,39447.0,36514.0,34943.0,35949.0,33753.0,32724.0,32459.0,32786.0,34173.0,33763.0,35374.0,36248.0,37636.0,36996.0,34128.0,35780.0
geoId-ST,129928.0,135066.2,126329.7,129955.0,141883.0,157830.0,169393.0,185912.0,197938.0,220668.0,232628.0,239906.0,245010.0,253665.0,271094.0,275054.0,293449.0,299965.0,315447.0,323590.0,335601.0,343345.0,352194.0,360977.0,369498.0,376671.0,374076.0,359019.0
geoId-DLK,1802.0,1693.0,1746.5,1656.0,1945.0,2003.0,1367.0,1801.0,1502.0,1669.0,1589.0,1587.0,1543.0,1544.0,1565.0,3091.0,3081.0,2897.0,3039.0,3122.0,2972.0,3122.0,3300.0,3395.0,3472.0,3553.0,1822.0,2646.0
geoId-DNG1,,,,,,,,,201.0,344.0,569.0,415.0,597.0,396.0,479.0,629.0,658.0,678.0,711.0,741.0,770.0,806.0,834.0,882.0,925.0,971.0,1034.0,1050.0
geoId-MRD,552240.0,603699.1,624244.7,651596.0,728902.0,803919.0,829313.0,835677.0,833990.0,848759.0,843017.0,854968.0,858964.0,863289.0,925543.0,1021746.0,1084211.0,1135054.0,1159134.0,1239002.0,1297837.0,1337790.0,1397336.0,1471118.0,1530092.0,1513409.0,1508082.0,1416407.0
geoId-RRD,70103.0,87728.1,78383.9,84105.0,94964.0,106547.0,113073.0,121513.0,133687.0,138238.0,144973.0,148413.0,156602.0,175051.0,188953.0,198974.0,205591.0,211753.0,215293.0,230195.0,248327.0,261564.0,280346.0,305400.0,323590.0,343722.0,355262.0,360833.0
geoId-DNI,5890.0,4500.0,4858.0,5373.0,4158.0,3359.0,3253.0,3298.0,3240.0,3348.0,3122.0,3243.0,3111.0,2661.0,2847.0,5465.0,5652.0,5965.0,6230.0,6501.0,6684.0,6759.0,7333.0,7672.0,6029.0,5885.0,5865.0,6084.0
geoId-DTP,16194.0,28292.0,26705.0,20506.0,21367.0,23871.0,24417.0,28542.0,21901.0,15906.0,18486.0,21756.0,16031.0,16428.0,16310.0,14205.0,15256.0,14316.0,15322.0,16636.0,16607.0,16577.0,17171.0,17897.0,18260.0,18721.0,18608.0,20230.0
